,img_name,total_objects,total_area
450,ImgROI_0_Tile_18_Date_20240901.tif,9,94639
451,ImgROI_0_Tile_18_Date_20240906.tif,8,94511
452,ImgROI_0_Tile_18_Date_20240911.tif,10,94291
453,ImgROI_0_Tile_18_Date_20240916.tif,9,93896
454,ImgROI_0_Tile_18_Date_20240921.tif,10,94826
455,ImgROI_0_Tile_18_Date_20240926.tif,15,64673
456,ImgROI_0_Tile_19_Date_20240603.tif,92,118770
457,ImgROI_0_Tile_19_Date_20240608.tif,69,48279
458,ImgROI_0_Tile_19_Date_20240613.tif,97,119742
459,ImgROI_0_Tile_19_Date_20240618.tif,100,65818
460,ImgROI_0_Tile_19_Date_20240623.tif,0,0
461,ImgROI_0_Tile_19_Date_20240628.tif,109,63691
462,ImgROI_0_Tile_19_Date_20240703.tif,65,30824
463,ImgROI_0_Tile_19_Date_20240708.tif,113,119743
464,ImgROI_0_Tile_19_Date_20240713.tif,119,75477
465,ImgROI_0_Tile_19_Date_20240718.tif,91,50233
466,ImgROI_0_Tile_19_Date_20240723.tif,106,129356
467,ImgROI_0_Tile_19_Date_20240728.tif,77,101008
468,ImgROI_0_Tile_19_Date_20240802.tif,111,133971
469,ImgROI_0_Tile_19_Date_20240807.tif,115,129260
470,ImgROI_0_Tile_19_Date_20240812.tif,18,14609
471,ImgROI_0_Tile_19_Date_20240817.tif,117,147224
472,ImgROI_0_Tile_19_Date_20240822.tif,23,11254
473,ImgROI_0_Tile_19_Date_20240827.tif,114,133003
474,ImgROI_0_Tile_19_Date_20240901.tif,126,134948
475,ImgROI_0_Tile_19_Date_20240906.tif,119,128706
476,ImgROI_0_Tile_19_Date_20240911.tif,128,135224
477,ImgROI_0_Tile_19_Date_20240916.tif,124,128753
478,ImgROI_0_Tile_19_Date_20240921.tif,122,140233
479,ImgROI_0_Tile_19_Date_20240926.tif,133,135523
480,ImgROI_0_Tile_20_Date_20240603.tif,129,68583
481,ImgROI_0_Tile_20_Date_20240608.tif,2,104
482,ImgROI_0_Tile_20_Date_20240613.tif,105,53026
483,ImgROI_0_Tile_20_Date_20240618.tif,100,55483
484,ImgROI_0_Tile_20_Date_20240623.tif,0,0
485,ImgROI_0_Tile_20_Date_20240628.tif,122,63549
486,ImgROI_0_Tile_20_Date_20240703.tif,0,0
487,ImgROI_0_Tile_20_Date_20240708.tif,122,80239
488,ImgROI_0_Tile_20_Date_20240713.tif,111,72492
489,ImgROI_0_Tile_20_Date_20240718.tif,122,75471
490,ImgROI_0_Tile_20_Date_20240723.tif,122,68035
491,ImgROI_0_Tile_20_Date_20240728.tif,63,30242
492,ImgROI_0_Tile_20_Date_20240802.tif,124,78751
493,ImgROI_0_Tile_20_Date_20240807.tif,134,71770
494,ImgROI_0_Tile_20_Date_20240812.tif,26,12447
495,ImgROI_0_Tile_20_Date_20240817.tif,133,70823
496,ImgROI_0_Tile_20_Date_20240822.tif,28,18957
497,ImgROI_0_Tile_20_Date_20240827.tif,132,81496
498,ImgROI_0_Tile_20_Date_20240901.tif,149,97905
499,ImgROI_0_Tile_20_Date_20240906.tif,152,88918
500,ImgROI_0_Tile_20_Date_20240911.tif,158,100547
501,ImgROI_0_Tile_20_Date_20240916.tif,147,86590
502,ImgROI_0_Tile_20_Date_20240921.tif,138,94375
503,ImgROI_0_Tile_20_Date_20240926.tif,145,72019
504,ImgROI_0_Tile_21_Date_20240603.tif,20,20072
505,ImgROI_0_Tile_21_Date_20240608.tif,1,80
506,ImgROI_0_Tile_21_Date_20240613.tif,3,4573
507,ImgROI_0_Tile_21_Date_20240618.tif,20,65752
508,ImgROI_0_Tile_21_Date_20240623.tif,0,0
509,ImgROI_0_Tile_21_Date_20240628.tif,31,101559
510,ImgROI_0_Tile_21_Date_20240703.tif,0,0
511,ImgROI_0_Tile_21_Date_20240708.tif,30,104838
512,ImgROI_0_Tile_21_Date_20240713.tif,30,101204
513,ImgROI_0_Tile_21_Date_20240718.tif,32,100699
514,ImgROI_0_Tile_21_Date_20240723.tif,32,104826
515,ImgROI_0_Tile_21_Date_20240728.tif,25,87590
516,ImgROI_0_Tile_21_Date_20240802.tif,31,94037
517,ImgROI_0_Tile_21_Date_20240807.tif,35,95162
518,ImgROI_0_Tile_21_Date_20240812.tif,1,289
519,ImgROI_0_Tile_21_Date_20240817.tif,31,98821
520,ImgROI_0_Tile_21_Date_20240822.tif,14,9202
521,ImgROI_0_Tile_21_Date_20240827.tif,32,94374
522,ImgROI_0_Tile_21_Date_20240901.tif,29,93468
523,ImgROI_0_Tile_21_Date_20240906.tif,29,98277
524,ImgROI_0_Tile_21_Date_20240911.tif,30,46964
525,ImgROI_0_Tile_21_Date_20240916.tif,30,94100
526,ImgROI_0_Tile_21_Date_20240921.tif,30,93509
527,ImgROI_0_Tile_21_Date_20240926.tif,34,101901
528,ImgROI_0_Tile_22_Date_20240603.tif,37,17822
529,ImgROI_0_Tile_22_Date_20240608.tif,22,5345
530,ImgROI_0_Tile_22_Date_20240613.tif,16,15433
531,ImgROI_0_Tile_22_Date_20240618.tif,39,31136
532,ImgROI_0_Tile_22_Date_20240623.tif,0,0
533,ImgROI_0_Tile_22_Date_20240628.tif,46,111648
534,ImgROI_0_Tile_22_Date_20240703.tif,3,1518
535,ImgROI_0_Tile_22_Date_20240708.tif,49,111076
536,ImgROI_0_Tile_22_Date_20240713.tif,54,105422
537,ImgROI_0_Tile_22_Date_20240718.tif,55,93451
538,ImgROI_0_Tile_22_Date_20240723.tif,48,89118
539,ImgROI_0_Tile_22_Date_20240728.tif,53,93078
540,ImgROI_0_Tile_22_Date_20240802.tif,60,103982
541,ImgROI_0_Tile_22_Date_20240807.tif,60,105470
542,ImgROI_0_Tile_22_Date_20240812.tif,40,33424
543,ImgROI_0_Tile_22_Date_20240817.tif,54,99683
544,ImgROI_0_Tile_22_Date_20240822.tif,4,4889
545,ImgROI_0_Tile_22_Date_20240827.tif,54,95424
546,ImgROI_0_Tile_22_Date_20240901.tif,66,99396
547,ImgROI_0_Tile_22_Date_20240906.tif,59,101166
548,ImgROI_0_Tile_22_Date_20240911.tif,65,88013
549,ImgROI_0_Tile_22_Date_20240916.tif,64,98504
550,ImgROI_0_Tile_22_Date_20240921.tif,66,98470
551,ImgROI_0_Tile_22_Date_20240926.tif,68,95197
552,ImgROI_0_Tile_23_Date_20240603.tif,24,115470
553,ImgROI_0_Tile_23_Date_20240608.tif,5,27650
554,ImgROI_0_Tile_23_Date_20240613.tif,18,136171
555,ImgROI_0_Tile_23_Date_20240618.tif,15,135121
556,ImgROI_0_Tile_23_Date_20240623.tif,0,0
557,ImgROI_0_Tile_23_Date_20240628.tif,19,140531
558,ImgROI_0_Tile_23_Date_20240703.tif,0,0
559,ImgROI_0_Tile_23_Date_20240708.tif,22,137474
560,ImgROI_0_Tile_23_Date_20240713.tif,22,138352
561,ImgROI_0_Tile_23_Date_20240718.tif,20,114832
562,ImgROI_0_Tile_23_Date_20240723.tif,21,139285
563,ImgROI_0_Tile_23_Date_20240728.tif,19,24610
564,ImgROI_0_Tile_23_Date_20240802.tif,23,145228
565,ImgROI_0_Tile_23_Date_20240807.tif,18,136043
566,ImgROI_0_Tile_23_Date_20240812.tif,20,20706
567,ImgROI_0_Tile_23_Date_20240817.tif,22,144450
568,ImgROI_0_Tile_23_Date_20240822.tif,6,8126
569,ImgROI_0_Tile_23_Date_20240827.tif,21,140105
570,ImgROI_0_Tile_23_Date_20240901.tif,22,140910
571,ImgROI_0_Tile_23_Date_20240906.tif,26,142857
572,ImgROI_0_Tile_23_Date_20240911.tif,16,66143
573,ImgROI_0_Tile_23_Date_20240916.tif,17,68512
574,ImgROI_0_Tile_23_Date_20240921.tif,17,92088
575,ImgROI_0_Tile_23_Date_20240926.tif,20,93037
576,ImgROI_0_Tile_24_Date_20240603.tif,68,50760
577,ImgROI_0_Tile_24_Date_20240608.tif,82,62423
578,ImgROI_0_Tile_24_Date_20240613.tif,78,147493
579,ImgROI_0_Tile_24_Date_20240618.tif,81,65797
580,ImgROI_0_Tile_24_Date_20240623.tif,0,0
581,ImgROI_0_Tile_24_Date_20240628.tif,76,72831
582,ImgROI_0_Tile_24_Date_20240703.tif,0,0
583,ImgROI_0_Tile_24_Date_20240708.tif,82,75624
584,ImgROI_0_Tile_24_Date_20240713.tif,80,74038
585,ImgROI_0_Tile_24_Date_20240718.tif,37,26133
586,ImgROI_0_Tile_24_Date_20240723.tif,80,73229
587,ImgROI_0_Tile_24_Date_20240728.tif,49,25886
588,ImgROI_0_Tile_24_Date_20240802.tif,82,73200
589,ImgROI_0_Tile_24_Date_20240807.tif,95,77154
590,ImgROI_0_Tile_24_Date_20240812.tif,20,14954
591,ImgROI_0_Tile_24_Date_20240817.tif,87,130595
592,ImgROI_0_Tile_24_Date_20240822.tif,58,33617
593,ImgROI_0_Tile_24_Date_20240827.tif,82,120028
594,ImgROI_0_Tile_24_Date_20240901.tif,89,52035
595,ImgROI_0_Tile_24_Date_20240906.tif,86,116735
596,ImgROI_0_Tile_24_Date_20240911.tif,94,125335
597,ImgROI_0_Tile_24_Date_20240916.tif,89,116681
598,ImgROI_0_Tile_24_Date_20240921.tif,86,124661
599,ImgROI_0_Tile_24_Date_20240926.tif,100,130886
600,ImgROI_0_Tile_25_Date_20240603.tif,94,108400
601,ImgROI_0_Tile_25_Date_20240608.tif,40,31533
602,ImgROI_0_Tile_25_Date_20240613.tif,81,87334
603,ImgROI_0_Tile_25_Date_20240618.tif,83,77209
604,ImgROI_0_Tile_25_Date_20240623.tif,0,0
605,ImgROI_0_Tile_25_Date_20240628.tif,86,92762
606,ImgROI_0_Tile_25_Date_20240703.tif,0,0
607,ImgROI_0_Tile_25_Date_20240708.tif,89,129278
608,ImgROI_0_Tile_25_Date_20240713.tif,87,123000
609,ImgROI_0_Tile_25_Date_20240718.tif,50,39400
610,ImgROI_0_Tile_25_Date_20240723.tif,91,126500
611,ImgROI_0_Tile_25_Date_20240728.tif,66,97378
612,ImgROI_0_Tile_25_Date_20240802.tif,104,135299
613,ImgROI_0_Tile_25_Date_20240807.tif,104,131395
614,ImgROI_0_Tile_25_Date_20240812.tif,60,52154
615,ImgROI_0_Tile_25_Date_20240817.tif,97,125186
616,ImgROI_0_Tile_25_Date_20240822.tif,56,89011
617,ImgROI_0_Tile_25_Date_20240827.tif,104,126471
618,ImgROI_0_Tile_25_Date_20240901.tif,102,124389
619,ImgROI_0_Tile_25_Date_20240906.tif,104,128619
620,ImgROI_0_Tile_25_Date_20240911.tif,107,125804
621,ImgROI_0_Tile_25_Date_20240916.tif,104,128370
622,ImgROI_0_Tile_25_Date_20240921.tif,101,136545
623,ImgROI_0_Tile_25_Date_20240926.tif,87,129375
624,ImgROI_0_Tile_26_Date_20240603.tif,20,70695
625,ImgROI_0_Tile_26_Date_20240608.tif,21,70309
626,ImgROI_0_Tile_26_Date_20240613.tif,16,69174
627,ImgROI_0_Tile_26_Date_20240618.tif,17,68468
628,ImgROI_0_Tile_26_Date_20240623.tif,0,0
629,ImgROI_0_Tile_26_Date_20240628.tif,17,68652
630,ImgROI_0_Tile_26_Date_20240703.tif,0,0
631,ImgROI_0_Tile_26_Date_20240708.tif,16,67828
632,ImgROI_0_Tile_26_Date_20240713.tif,16,68432
633,ImgROI_0_Tile_26_Date_20240718.tif,11,64592
634,ImgROI_0_Tile_26_Date_20240723.tif,16,68118
635,ImgROI_0_Tile_26_Date_20240728.tif,6,7328
636,ImgROI_0_Tile_26_Date_20240802.tif,16,100220
637,ImgROI_0_Tile_26_Date_20240807.tif,17,97961
638,ImgROI_0_Tile_26_Date_20240812.tif,9,3181
639,ImgROI_0_Tile_26_Date_20240817.tif,18,104128
640,ImgROI_0_Tile_26_Date_20240822.tif,12,4918
641,ImgROI_0_Tile_26_Date_20240827.tif,17,130512
642,ImgROI_0_Tile_26_Date_20240901.tif,17,130040
643,ImgROI_0_Tile_26_Date_20240906.tif,17,129285
644,ImgROI_0_Tile_26_Date_20240911.tif,17,130172
645,ImgROI_0_Tile_26_Date_20240916.tif,18,130468
646,ImgROI_0_Tile_26_Date_20240921.tif,16,104688
647,ImgROI_0_Tile_26_Date_20240926.tif,17,72813
648,ImgROI_0_Tile_27_Date_20240603.tif,100,122339
649,ImgROI_0_Tile_27_Date_20240608.tif,65,26970
650,ImgROI_0_Tile_27_Date_20240613.tif,95,114433
651,ImgROI_0_Tile_27_Date_20240618.tif,88,123715
652,ImgROI_0_Tile_27_Date_20240623.tif,0,0
653,ImgROI_0_Tile_27_Date_20240628.tif,115,125759
654,ImgROI_0_Tile_27_Date_20240703.tif,63,36918
655,ImgROI_0_Tile_27_Date_20240708.tif,103,130319
656,ImgROI_0_Tile_27_Date_20240713.tif,113,127599
657,ImgROI_0_Tile_27_Date_20240718.tif,58,25581
658,ImgROI_0_Tile_27_Date_20240723.tif,105,119223
659,ImgROI_0_Tile_27_Date_20240728.tif,58,27143
660,ImgROI_0_Tile_27_Date_20240802.tif,103,125334
661,ImgROI_0_Tile_27_Date_20240807.tif,110,123692
662,ImgROI_0_Tile_27_Date_20240812.tif,1,250
663,ImgROI_0_Tile_27_Date_20240817.tif,102,124271
664,ImgROI_0_Tile_27_Date_20240822.tif,9,4476
665,ImgROI_0_Tile_27_Date_20240827.tif,99,123224
666,ImgROI_0_Tile_27_Date_20240901.tif,105,121478
667,ImgROI_0_Tile_27_Date_20240906.tif,109,121994
668,ImgROI_0_Tile_27_Date_20240911.tif,115,130645
669,ImgROI_0_Tile_27_Date_20240916.tif,112,129642
670,ImgROI_0_Tile_27_Date_20240921.tif,101,124024
671,ImgROI_0_Tile_27_Date_20240926.tif,110,131006
672,ImgROI_0_Tile_28_Date_20240603.tif,51,129470
673,ImgROI_0_Tile_28_Date_20240608.tif,11,16510
674,ImgROI_0_Tile_28_Date_20240613.tif,10,16916
675,ImgROI_0_Tile_28_Date_20240618.tif,52,114147
676,ImgROI_0_Tile_28_Date_20240623.tif,0,0
677,ImgROI_0_Tile_28_Date_20240628.tif,43,115804
678,ImgROI_0_Tile_28_Date_20240703.tif,0,0
679,ImgROI_0_Tile_28_Date_20240708.tif,52,123022
680,ImgROI_0_Tile_28_Date_20240713.tif,37,42341
681,ImgROI_0_Tile_28_Date_20240718.tif,49,118028
682,ImgROI_0_Tile_28_Date_20240723.tif,42,104135
683,ImgROI_0_Tile_28_Date_20240728.tif,47,101023
684,ImgROI_0_Tile_28_Date_20240802.tif,48,121278
685,ImgROI_0_Tile_28_Date_20240807.tif,61,151876
686,ImgROI_0_Tile_28_Date_20240812.tif,44,37921
687,ImgROI_0_Tile_28_Date_20240817.tif,49,104278
688,ImgROI_0_Tile_28_Date_20240822.tif,29,20024
689,ImgROI_0_Tile_28_Date_20240827.tif,48,114862
690,ImgROI_0_Tile_28_Date_20240901.tif,55,57208
691,ImgROI_0_Tile_28_Date_20240906.tif,57,110574
692,ImgROI_0_Tile_28_Date_20240911.tif,61,51042
693,ImgROI_0_Tile_28_Date_20240916.tif,56,104883
694,ImgROI_0_Tile_28_Date_20240921.tif,55,106752
695,ImgROI_0_Tile_28_Date_20240926.tif,52,103527
696,ImgROI_0_Tile_29_Date_20240603.tif,15,15621
697,ImgROI_0_Tile_29_Date_20240608.tif,0,0
698,ImgROI_0_Tile_29_Date_20240613.tif,0,0
699,ImgROI_0_Tile_29_Date_20240618.tif,7,4037
700,ImgROI_0_Tile_29_Date_20240623.tif,0,0
701,ImgROI_0_Tile_29_Date_20240628.tif,14,79361
702,ImgROI_0_Tile_29_Date_20240703.tif,0,0
703,ImgROI_0_Tile_29_Date_20240708.tif,16,78778
704,ImgROI_0_Tile_29_Date_20240713.tif,13,60609
705,ImgROI_0_Tile_29_Date_20240718.tif,13,4611
706,ImgROI_0_Tile_29_Date_20240723.tif,12,77283
707,ImgROI_0_Tile_29_Date_20240728.tif,15,77508
708,ImgROI_0_Tile_29_Date_20240802.tif,13,76992
709,ImgROI_0_Tile_29_Date_20240807.tif,13,75362
710,ImgROI_0_Tile_29_Date_20240812.tif,7,14687
711,ImgROI_0_Tile_29_Date_20240817.tif,13,77344
712,ImgROI_0_Tile_29_Date_20240822.tif,5,3193
713,ImgROI_0_Tile_29_Date_20240827.tif,13,79359
714,ImgROI_0_Tile_29_Date_20240901.tif,13,77524
715,ImgROI_0_Tile_29_Date_20240906.tif,12,78048
716,ImgROI_0_Tile_29_Date_20240911.tif,13,80225
717,ImgROI_0_Tile_29_Date_20240916.tif,15,84047
718,ImgROI_0_Tile_29_Date_20240921.tif,12,78271
719,ImgROI_0_Tile_29_Date_20240926.tif,15,73290
720,ImgROI_0_Tile_30_Date_20240603.tif,92,64878
721,ImgROI_0_Tile_30_Date_20240608.tif,0,0
722,ImgROI_0_Tile_30_Date_20240613.tif,63,34053
723,ImgROI_0_Tile_30_Date_20240618.tif,33,27649
724,ImgROI_0_Tile_30_Date_20240623.tif,0,0
725,ImgROI_0_Tile_30_Date_20240628.tif,95,65004
726,ImgROI_0_Tile_30_Date_20240703.tif,1,102
727,ImgROI_0_Tile_30_Date_20240708.tif,99,76242
728,ImgROI_0_Tile_30_Date_20240713.tif,80,53896
729,ImgROI_0_Tile_30_Date_20240718.tif,82,70921
730,ImgROI_0_Tile_30_Date_20240723.tif,101,74220
731,ImgROI_0_Tile_30_Date_20240728.tif,68,28716
732,ImgROI_0_Tile_30_Date_20240802.tif,91,76966
733,ImgROI_0_Tile_30_Date_20240807.tif,93,59438
734,ImgROI_0_Tile_30_Date_20240812.tif,61,30542
735,ImgROI_0_Tile_30_Date_20240817.tif,95,77058
736,ImgROI_0_Tile_30_Date_20240822.tif,37,16643
737,ImgROI_0_Tile_30_Date_20240827.tif,90,84842
738,ImgROI_0_Tile_30_Date_20240901.tif,96,63317
739,ImgROI_0_Tile_30_Date_20240906.tif,96,65409
740,ImgROI_0_Tile_30_Date_20240911.tif,99,61642
741,ImgROI_0_Tile_30_Date_20240916.tif,101,60368
742,ImgROI_0_Tile_30_Date_20240921.tif,97,57049
743,ImgROI_0_Tile_30_Date_20240926.tif,106,68669
744,ImgROI_0_Tile_31_Date_20240603.tif,17,111476
745,ImgROI_0_Tile_31_Date_20240608.tif,4,595
746,ImgROI_0_Tile_31_Date_20240613.tif,14,128305
747,ImgROI_0_Tile_31_Date_20240618.tif,17,129455
748,ImgROI_0_Tile_31_Date_20240623.tif,0,0
749,ImgROI_0_Tile_31_Date_20240628.tif,13,127232
750,ImgROI_0_Tile_31_Date_20240703.tif,0,0
751,ImgROI_0_Tile_31_Date_20240708.tif,12,109521
752,ImgROI_0_Tile_31_Date_20240713.tif,10,110479
753,ImgROI_0_Tile_31_Date_20240718.tif,14,99132
754,ImgROI_0_Tile_31_Date_20240723.tif,15,111613
755,ImgROI_0_Tile_31_Date_20240728.tif,10,1224
756,ImgROI_0_Tile_31_Date_20240802.tif,15,106796
757,ImgROI_0_Tile_31_Date_20240807.tif,17,108571
758,ImgROI_0_Tile_31_Date_20240812.tif,16,6211
759,ImgROI_0_Tile_31_Date_20240817.tif,15,112068
760,ImgROI_0_Tile_31_Date_20240822.tif,5,3085
761,ImgROI_0_Tile_31_Date_20240827.tif,15,119779
762,ImgROI_0_Tile_31_Date_20240901.tif,14,122427
763,ImgROI_0_Tile_31_Date_20240906.tif,14,118537
764,ImgROI_0_Tile_31_Date_20240911.tif,18,133872
765,ImgROI_0_Tile_31_Date_20240916.tif,16,135660
766,ImgROI_0_Tile_31_Date_20240921.tif,15,135928
767,ImgROI_0_Tile_31_Date_20240926.tif,15,134986
768,ImgROI_0_Tile_32_Date_20240603.tif,74,100557
769,ImgROI_0_Tile_32_Date_20240608.tif,47,25766
770,ImgROI_0_Tile_32_Date_20240613.tif,91,91357
771,ImgROI_0_Tile_32_Date_20240618.tif,94,88117
772,ImgROI_0_Tile_32_Date_20240623.tif,0,0
773,ImgROI_0_Tile_32_Date_20240628.tif,91,78654
774,ImgROI_0_Tile_32_Date_20240703.tif,0,0
775,ImgROI_0_Tile_32_Date_20240708.tif,93,109753
776,ImgROI_0_Tile_32_Date_20240713.tif,87,104858
777,ImgROI_0_Tile_32_Date_20240718.tif,81,82492
778,ImgROI_0_Tile_32_Date_20240723.tif,94,80452
779,ImgROI_0_Tile_32_Date_20240728.tif,74,78411
780,ImgROI_0_Tile_32_Date_20240802.tif,96,75238
781,ImgROI_0_Tile_32_Date_20240807.tif,96,82649
782,ImgROI_0_Tile_32_Date_20240812.tif,50,44304
783,ImgROI_0_Tile_32_Date_20240817.tif,92,90830
784,ImgROI_0_Tile_32_Date_20240822.tif,54,43890
785,ImgROI_0_Tile_32_Date_20240827.tif,100,85507
786,ImgROI_0_Tile_32_Date_20240901.tif,99,85125
787,ImgROI_0_Tile_32_Date_20240906.tif,105,91135
788,ImgROI_0_Tile_32_Date_20240911.tif,104,87966
789,ImgROI_0_Tile_32_Date_20240916.tif,104,68366
790,ImgROI_0_Tile_32_Date_20240921.tif,98,65689
791,ImgROI_0_Tile_32_Date_20240926.tif,98,67801
792,ImgROI_0_Tile_33_Date_20240603.tif,81,114380
793,ImgROI_0_Tile_33_Date_20240608.tif,9,7109
794,ImgROI_0_Tile_33_Date_20240613.tif,55,63641
795,ImgROI_0_Tile_33_Date_20240618.tif,77,82132
796,ImgROI_0_Tile_33_Date_20240623.tif,0,0
797,ImgROI_0_Tile_33_Date_20240628.tif,80,95404
798,ImgROI_0_Tile_33_Date_20240703.tif,0,0
799,ImgROI_0_Tile_33_Date_20240708.tif,90,100494
800,ImgROI_0_Tile_33_Date_20240713.tif,90,122638
801,ImgROI_0_Tile_33_Date_20240718.tif,95,101619
802,ImgROI_0_Tile_33_Date_20240723.tif,94,80067
803,ImgROI_0_Tile_33_Date_20240728.tif,69,54408
804,ImgROI_0_Tile_33_Date_20240802.tif,101,103919
805,ImgROI_0_Tile_33_Date_20240807.tif,102,82652
806,ImgROI_0_Tile_33_Date_20240812.tif,33,23854
807,ImgROI_0_Tile_33_Date_20240817.tif,99,107117
808,ImgROI_0_Tile_33_Date_20240822.tif,21,18555
809,ImgROI_0_Tile_33_Date_20240827.tif,111,89131
810,ImgROI_0_Tile_33_Date_20240901.tif,114,93254
811,ImgROI_0_Tile_33_Date_20240906.tif,114,99834
812,ImgROI_0_Tile_33_Date_20240911.tif,115,93680
813,ImgROI_0_Tile_33_Date_20240916.tif,118,95253
814,ImgROI_0_Tile_33_Date_20240921.tif,115,86892
815,ImgROI_0_Tile_33_Date_20240926.tif,114,90801
816,ImgROI_0_Tile_34_Date_20240603.tif,110,71723
817,ImgROI_0_Tile_34_Date_20240608.tif,49,32648
818,ImgROI_0_Tile_34_Date_20240613.tif,93,65750
819,ImgROI_0_Tile_34_Date_20240618.tif,98,81744
820,ImgROI_0_Tile_34_Date_20240623.tif,0,0
821,ImgROI_0_Tile_34_Date_20240628.tif,92,84434
822,ImgROI_0_Tile_34_Date_20240703.tif,0,0
823,ImgROI_0_Tile_34_Date_20240708.tif,98,83931
824,ImgROI_0_Tile_34_Date_20240713.tif,106,81555
825,ImgROI_0_Tile_34_Date_20240718.tif,63,30380
826,ImgROI_0_Tile_34_Date_20240723.tif,108,85273
827,ImgROI_0_Tile_34_Date_20240728.tif,84,74423
828,ImgROI_0_Tile_34_Date_20240802.tif,117,84468
829,ImgROI_0_Tile_34_Date_20240807.tif,118,84389
830,ImgROI_0_Tile_34_Date_20240812.tif,70,68811
831,ImgROI_0_Tile_34_Date_20240817.tif,105,87514
832,ImgROI_0_Tile_34_Date_20240822.tif,55,27646
833,ImgROI_0_Tile_34_Date_20240827.tif,112,88496
834,ImgROI_0_Tile_34_Date_20240901.tif,117,85653
835,ImgROI_0_Tile_34_Date_20240906.tif,113,86774
836,ImgROI_0_Tile_34_Date_20240911.tif,118,87019
837,ImgROI_0_Tile_34_Date_20240916.tif,118,88827
838,ImgROI_0_Tile_34_Date_20240921.tif,117,94624
839,ImgROI_0_Tile_34_Date_20240926.tif,113,91940
840,ImgROI_0_Tile_35_Date_20240603.tif,50,106840
841,ImgROI_0_Tile_35_Date_20240608.tif,9,3116
842,ImgROI_0_Tile_35_Date_20240613.tif,48,109335
843,ImgROI_0_Tile_35_Date_20240618.tif,52,113751
844,ImgROI_0_Tile_35_Date_20240623.tif,0,0
845,ImgROI_0_Tile_35_Date_20240628.tif,45,110507
846,ImgROI_0_Tile_35_Date_20240703.tif,1,139
847,ImgROI_0_Tile_35_Date_20240708.tif,48,115317
848,ImgROI_0_Tile_35_Date_20240713.tif,43,111857
849,ImgROI_0_Tile_35_Date_20240718.tif,35,42727
850,ImgROI_0_Tile_35_Date_20240723.tif,46,114777
851,ImgROI_0_Tile_35_Date_20240728.tif,37,114379
852,ImgROI_0_Tile_35_Date_20240802.tif,51,118925
853,ImgROI_0_Tile_35_Date_20240807.tif,54,118117
854,ImgROI_0_Tile_35_Date_20240812.tif,31,12255
855,ImgROI_0_Tile_35_Date_20240817.tif,47,123800
856,ImgROI_0_Tile_35_Date_20240822.tif,21,78234
857,ImgROI_0_Tile_35_Date_20240827.tif,45,117855
858,ImgROI_0_Tile_35_Date_20240901.tif,50,116282
859,ImgROI_0_Tile_35_Date_20240906.tif,49,116995
860,ImgROI_0_Tile_35_Date_20240911.tif,55,118135
861,ImgROI_0_Tile_35_Date_20240916.tif,54,119943
862,ImgROI_0_Tile_35_Date_20240921.tif,53,117331
863,ImgROI_0_Tile_35_Date_20240926.tif,57,117581
864,ImgROI_0_Tile_36_Date_20240603.tif,52,41544
865,ImgROI_0_Tile_36_Date_20240608.tif,19,8848
866,ImgROI_0_Tile_36_Date_20240613.tif,6,589
867,ImgROI_0_Tile_36_Date_20240618.tif,46,37058
868,ImgROI_0_Tile_36_Date_20240623.tif,0,0
869,ImgROI_0_Tile_36_Date_20240628.tif,50,40454
870,ImgROI_0_Tile_36_Date_20240703.tif,0,0
871,ImgROI_0_Tile_36_Date_20240708.tif,46,36746
872,ImgROI_0_Tile_36_Date_20240713.tif,51,46642
873,ImgROI_0_Tile_36_Date_20240718.tif,42,33743
874,ImgROI_0_Tile_36_Date_20240723.tif,46,31489
875,ImgROI_0_Tile_36_Date_20240728.tif,46,76955
876,ImgROI_0_Tile_36_Date_20240802.tif,44,37528
877,ImgROI_0_Tile_36_Date_20240807.tif,48,30469
878,ImgROI_0_Tile_36_Date_20240812.tif,26,19857
879,ImgROI_0_Tile_36_Date_20240817.tif,46,106076
880,ImgROI_0_Tile_36_Date_20240822.tif,35,39029
881,ImgROI_0_Tile_36_Date_20240827.tif,52,85657
882,ImgROI_0_Tile_36_Date_20240901.tif,50,82253
883,ImgROI_0_Tile_36_Date_20240906.tif,53,85093
884,ImgROI_0_Tile_36_Date_20240911.tif,51,40479
885,ImgROI_0_Tile_36_Date_20240916.tif,46,77439
886,ImgROI_0_Tile_36_Date_20240921.tif,45,99348
887,ImgROI_0_Tile_36_Date_20240926.tif,46,100009
888,ImgROI_0_Tile_37_Date_20240603.tif,14,58207
889,ImgROI_0_Tile_37_Date_20240608.tif,1,198
890,ImgROI_0_Tile_37_Date_20240613.tif,9,14872
891,ImgROI_0_Tile_37_Date_20240618.tif,17,80131
892,ImgROI_0_Tile_37_Date_20240623.tif,0,0
893,ImgROI_0_Tile_37_Date_20240628.tif,19,82968
894,ImgROI_0_Tile_37_Date_20240703.tif,0,0
895,ImgROI_0_Tile_37_Date_20240708.tif,20,81454
896,ImgROI_0_Tile_37_Date_20240713.tif,19,82746
897,ImgROI_0_Tile_37_Date_20240718.tif,20,75281
898,ImgROI_0_Tile_37_Date_20240723.tif,21,81122
899,ImgROI_0_Tile_37_Date_20240728.tif,23,31142
900,ImgROI_0_Tile_37_Date_20240802.tif,20,71322
901,ImgROI_0_Tile_37_Date_20240807.tif,17,77559
